chrom	bp	SNPID	avg_rank	med_rank	p20_rank	std_rank	var_rank	mad_rank	avg_rank_rel	med_rank_rel	p20_rank_rel	var_rank_rel	var_rank_weight	var_weighted_avg_rank	var_weighted_rel_avg_rank
scaffold_102	2214377	1386	8499.45	8472.0	6845.0	1673.56181466	2800809.1475	1429.5	0.72114797217	0.718818937723	0.580773799423	0.16587503308	0.83412496692	7089.60345009	0.601527528431
scaffold_102	2226166	1389	9838.7	10173.0	8626.4	1087.36461686	1182361.81	661.0	0.834778550823	0.863142711692	0.731919226201	0.0700241587405	0.92997584126	9149.7533094	0.776323885067
scaffold_102	2232590	1393	10371.8	10709.0	9786.4	1083.0485954	1172994.26	642.5	0.880010181571	0.908620397081	0.83034108264	0.0694693752532	0.930530624747	9651.27753375	0.818876424041
scaffold_102	2244647	1397	3489.1	2717.5	594.6	3182.70860903	10129634.09	2138.5	0.296037671814	0.230570167996	0.0504496860682	0.599917131543	0.400082868457	1395.92913633	0.118439600911
scaffold_102	2307222	1413	3275.0	1475.0	552.8	3470.37391357	12043495.1	1096.5	0.277872051587	0.125148481249	0.0469031053793	0.713263575954	0.286736424046	939.061788749	0.0796760384141
scaffold_102	2342720	1417	2513.5	1516.0	251.2	2807.76963977	7883570.35	1278.0	0.213261496691	0.128627184796	0.0213134227049	0.466896323072	0.533103676928	1339.95609196	0.113690488033
scaffold_1020	1605	51655	9523.05	9280.5	8948.0	1197.82049886	1434773.9475	885.5	0.807996775836	0.787417274733	0.759205837434	0.0849730072527	0.915026992747	8713.84780328	0.739338859942
scaffold_1022	6496	1222	5536.05	5050.5	3930.0	2132.86111772	4549096.5475	1239.5	0.469714067538	0.428516884439	0.333446461904	0.269415551208	0.730584448792	4044.55203774	0.343165793122
scaffold_103	47388	1691	5048.4	5042.0	2944.4	2287.2194123	5231372.64	1461.5	0.42833870694	0.427795689801	0.249821822501	0.309822649104	0.690177350896	3484.29133826	0.295629674042
scaffold_103	47438	1690	4430.0	3098.5	2269.8	2922.20913009	8539306.2	886.0	0.375869675887	0.262896657051	0.192584422196	0.50573160248	0.49426839752	2189.60900101	0.185780502377
scaffold_103	119893	1507	9922.0	10191.0	9205.2	1133.31787244	1284409.4	753.0	0.841846258273	0.864669947395	0.781028338707	0.076067822009	0.923932177991	9167.25507003	0.777808846939
scaffold_103	129139	1521	4079.2	3837.5	1832.8	2641.72698438	6978721.46	1357.0	0.346105548956	0.325598167317	0.155506533175	0.413307580799	0.586692419201	2393.2357164	0.203057501816
scaffold_103	144057	1550	5891.0	5492.0	3945.0	2297.59657033	5278950.0	1565.0	0.499830307144	0.465976582386	0.334719158323	0.31264036918	0.68735963082	4049.23558516	0.343563175391
scaffold_103	158523	1565	9864.0	10295.5	8023.2	1551.44658303	2406986.5	1078.5	0.836925165451	0.873536399118	0.680739860852	0.14255129296	0.85744870704	8457.87404624	0.717620401005
scaffold_103	227268	1633	7742.8	7354.5	5281.6	2445.20738589	5979039.16	2112.5	0.65694892245	0.624003054471	0.448124893942	0.354102427628	0.645897572372	5001.05572336	0.424321714183
scaffold_103	227318	1632	9772.05	9792.5	8658.0	1232.57987469	1519253.1475	988.5	0.829123536399	0.830858645851	0.734600373324	0.0899762007431	0.910023799257	8892.79806753	0.754522150647
scaffold_103	286281	1652	5032.05	4569.0	3385.0	2164.09869172	4683323.1475	1096.5	0.426951467843	0.387663329374	0.287205158663	0.277364983155	0.722635016845	3636.33553652	0.308530081157
scaffold_103	286325	1651	4112.35	3535.0	1728.4	2949.16463215	8697572.0275	1629.0	0.348918208043	0.299932122858	0.146648566095	0.515104732882	0.484895267118	1994.05905173	0.169188787691
scaffold_103	304035	1656	7709.15	7370.5	6291.8	1744.3531258	3042767.8275	1101.5	0.654093840149	0.625360597319	0.533836755473	0.180204786353	0.819795213647	6319.92427128	0.53622299943
scaffold_103	312776	1658	8104.05	8226.5	6509.2	1489.3161006	2218062.4475	1173.0	0.687599694553	0.697989139657	0.552282368912	0.131362460802	0.868637539198	7039.48204954	0.59727490663
scaffold_103	360066	1667	2369.55	1765.5	805.2	2550.36623792	6504367.9475	859.0	0.201047853385	0.149796368573	0.0683183437977	0.385214483257	0.614785516743	1456.7650212	0.123601308434
scaffold_103	369443	1669	3196.05	2723.0	1067.0	2162.82607888	4677816.6475	1560.5	0.271173426099	0.23103682335	0.0905311386391	0.277038866372	0.722961133628	2310.61993113	0.196047847542
scaffold_103	370297	1670	7238.9	6916.0	4796.2	3004.94938227	9029720.79	2208.0	0.614194807399	0.586797895809	0.406940437808	0.534775900772	0.465224099228	3367.7107319	0.285738226023
scaffold_103	388591	1673	5248.8	4925.0	3821.2	1960.64822444	3844141.46	1065.5	0.445341931105	0.41786865773	0.324215170541	0.227665313222	0.772334686778	4053.83030396	0.343953020869
scaffold_103	399653	1679	9157.3	9213.0	8221.0	1437.39239945	2066096.91	979.5	0.776964194807	0.781690140845	0.697522484303	0.122362458577	0.877637541423	8036.79025807	0.681892945705
scaffold_103	457625	1689	6555.35	6122.0	4666.2	2277.4777337	5186904.8275	1335.0	0.556198031563	0.519429832004	0.395910402172	0.307189088772	0.692810911228	4541.61800692	0.38534006507
scaffold_103	482516	1693	10291.15	10329.5	9684.4	773.281984466	597965.0275	537.5	0.873167317156	0.876421177668	0.821686746988	0.0354138620283	0.964586137972	9926.70063379	0.842245090259
scaffold_103	493504	1695	3604.15	2964.0	804.8	2923.62629751	8547590.7275	1777.5	0.305799253351	0.251484812489	0.0682844052265	0.506222245077	0.493777754923	1779.64909541	0.150996868777
scaffold_103	504509	1697	9061.75	9178.5	7897.2	1404.02221759	1971278.3875	1028.0	0.768857118615	0.77876293908	0.670049210928	0.116746929375	0.883253070625	8003.81851273	0.679095410889
scaffold_103	504600	1696	9632.9	9681.5	8667.8	1255.88227553	1577240.29	654.5	0.817317155948	0.821440692347	0.735431868318	0.0934104294512	0.906589570549	8733.08667414	0.740971209413
scaffold_103	509241	1699	2436.0	1425.0	512.8	2543.80417878	6470939.7	971.0	0.206685898524	0.120906159851	0.0435092482606	0.383234729776	0.616765270224	1502.44019827	0.127476684054
scaffold_103	546907	1708	7983.45	7285.5	6168.4	2038.71732898	4156368.3475	1431.0	0.67736721534	0.618148650942	0.523366706262	0.246156628612	0.753843371388	6018.27086331	0.51062878528
scaffold_103	579347	1710	3277.4	1875.0	451.8	3415.42137078	11665103.14	1485.5	0.278075683014	0.159087052435	0.0383336161548	0.690853702387	0.309146297613	1013.1960758	0.0859660678599
scaffold_103	596764	1713	7171.3	7018.0	6033.6	1777.25541496	3158636.81	917.0	0.608459188868	0.595452231461	0.511929407772	0.187067007338	0.812932992662	5829.78637028	0.49463654932
scaffold_103	596870	1712	6901.1	6648.0	4078.2	2692.42149189	7249133.49	2581.5	0.585533684032	0.564059053114	0.346020702528	0.42932245438	0.57067754562	3938.30281008	0.334150925681
scaffold_103	607665	1714	9704.0	9367.5	8987.8	1093.19348699	1195072.0	622.0	0.823349736976	0.794798913966	0.762582725267	0.0707769066343	0.929223093366	9017.18089802	0.765075589515
scaffold_103	626722	1720	10194.4	10527.0	8954.6	1092.34025834	1193207.24	711.0	0.86495842525	0.893178347192	0.759765823859	0.0706664681465	0.929333531853	9473.99775713	0.803834868244
scaffold_103	644855	1726	7780.1	7175.0	6137.2	1810.07731603	3276379.89	1329.0	0.660113694213	0.608773120652	0.520719497709	0.194040219813	0.805959780187	6270.44768583	0.532025087886
scaffold_103	645437	1728	2064.8	1191.0	361.6	2038.68905427	4156253.06	1024.0	0.175190904463	0.101052095707	0.0306804683523	0.246149800829	0.753850199171	1556.54989125	0.132067698222
scaffold_103	666606	1731	3807.1	3614.5	2382.4	2282.57746637	5210159.89	1013.0	0.323018835907	0.306677413881	0.202138129985	0.308566345864	0.691433654136	2632.35706466	0.223346094066
scaffold_103	672537	1734	10202.5	10200.5	9476.0	888.318158094	789109.15	669.5	0.865645681317	0.865475988461	0.8040047514	0.0467341755424	0.953265824458	9725.69457403	0.825190444089
scaffold_103	672582	1733	7036.95	6713.0	6297.6	1335.63417428	1783918.6475	522.0	0.597060071271	0.569574070932	0.534328864755	0.105650742012	0.894349257988	6293.491011	0.533980231716
scaffold_103	676772	1737	5060.7	5475.5	1468.4	3072.38280655	9439536.11	2536.5	0.429382318004	0.464576616324	0.124588494824	0.559046790426	0.440953209574	2231.53190769	0.189337511258
scaffold_103	712507	1749	3065.85	2319.5	465.8	3332.91605467	11108329.4275	1840.0	0.260126421178	0.196801289666	0.0395214661463	0.657879353506	0.342120646494	1048.89058405	0.0889946193835
scaffold_103	716658	1752	4611.9	3612.5	2579.4	2515.29870791	6326727.59	1049.0	0.391303241134	0.306507721025	0.218852876294	0.374693916298	0.625306083702	2883.84912743	0.244684297253
scaffold_103	810703	1766	10866.25	10991.0	10305.4	551.800133653	304483.3875	464.5	0.921962497879	0.932547089768	0.874376378754	0.0180327145886	0.981967285411	10670.3020151	0.905337011293
scaffold_103	836338	1773	5568.9	5344.0	3504.2	2545.76939058	6480941.79	1580.5	0.472501272696	0.453419311047	0.297318852876	0.38382709324	0.61617290676	3431.40530045	0.291142482645
scaffold_103	889872	1784	3436.9	2628.0	949.0	3034.14023901	9206006.99	1527.5	0.291608688274	0.222976412693	0.0805192601391	0.54521626915	0.45478373085	1563.04620456	0.132618887202
scaffold_103	902989	1786	6078.75	6053.5	4281.6	1898.78179039	3605372.2875	1129.5	0.515760223995	0.513617851688	0.363278465977	0.213524455241	0.786475544759	4780.7882177	0.405632803131
scaffold_103	1012055	1475	9447.95	9711.0	8462.0	1151.12173444	1325081.2475	710.0	0.801624809096	0.823943661972	0.717970473443	0.0784765702294	0.921523429771	8706.5072883	0.738716043467
scaffold_103	1083459	1486	3827.75	3036.0	1406.4	2727.55056553	7439532.0875	1723.5	0.324770914644	0.257593755303	0.119328016291	0.440598614945	0.559401385055	2141.24865164	0.181677299478
scaffold_103	1083552	1485	5741.3	5628.0	4453.2	1975.11425239	3901076.31	861.0	0.487128796878	0.477515696589	0.377838113015	0.231037220993	0.768962779007	4414.84600312	0.374583913382
scaffold_103	1166441	1497	7744.1	7185.0	6268.0	1984.70871666	3939068.69	1351.5	0.657059222807	0.609621584931	0.531817410487	0.233287280514	0.766712719486	5937.49997097	0.503775663582
scaffold_103	1186194	1499	2335.5	841.0	331.4	3264.45045145	10656636.75	787.0	0.198158832513	0.0713558459189	0.0281181062277	0.631128320545	0.368871679455	861.499807368	0.073095181348
scaffold_103	1192911	1501	8421.65	8262.0	7288.6	1374.62148517	1889584.2275	815.0	0.714546920075	0.70100118785	0.618411674868	0.111908677006	0.888091322994	7479.19429029	0.63458291959
scaffold_103	1194407	1504	7901.35	8141.0	6916.2	1313.4652365	1725190.9275	984.0	0.670401323604	0.690734770066	0.586814865094	0.102172653365	0.897827346635	7094.04810534	0.601904641552
scaffold_103	1225639	1509	8058.45	7864.5	5845.0	2306.65936963	5320677.4475	1947.5	0.683730697438	0.667274732734	0.495927371458	0.315111634222	0.684888365778	5519.1386512	0.4682792
scaffold_103	1239845	1513	8513.0	8336.5	7152.0	1366.89732606	1868408.3	1088.0	0.722297641269	0.707322246733	0.606821652808	0.11065455454	0.88934544546	7570.9977772	0.642372117529
scaffold_103	1239936	1512	4622.15	3570.0	2669.0	2530.58641969	6403867.6275	1040.0	0.39217291702	0.302901747836	0.22645511624	0.379262455459	0.620737544541	2869.1420415	0.243436453547
scaffold_103	1275480	1519	10033.55	10132.5	9005.2	1212.89486251	1471113.9475	1050.0	0.851310877312	0.859706431359	0.764059053114	0.0871252062726	0.912874793727	9159.3748866	0.777140241524
scaffold_103	1313449	49749	8710.45	8870.0	8146.0	1282.82915757	1645650.6475	542.5	0.739050568471	0.752587816053	0.691159002206	0.0974619623175	0.902538037682	7861.51245033	0.667021249816
scaffold_103	1330067	1534	6194.2	5283.5	4225.8	2326.8601505	5414278.16	1318.5	0.525555744103	0.448286102155	0.358544035296	0.320655039882	0.679344960118	4207.99855196	0.357033646017
scaffold_103	1359917	54567	10434.3	10523.5	9657.0	765.911881355	586621.01	584.0	0.885313083319	0.892881384694	0.819361954862	0.0347420242918	0.965257975708	10071.7912959	0.854555514673
scaffold_103	1385364	1543	7673.8	7116.5	6046.6	2038.13722796	4154003.36	1305.5	0.651094518921	0.603809604616	0.513032411335	0.246016564667	0.753983435333	5785.91808606	0.490914482103
scaffold_103	1420431	1546	3578.45	2572.0	1598.8	2451.66497456	6010661.1475	1056.0	0.303618700153	0.218225012727	0.135652469031	0.355975207223	0.644024792777	2304.61051971	0.195537970449
scaffold_103	1428851	1547	7838.9	7557.5	6405.0	1678.6515094	2817870.89	1223.0	0.665102664178	0.641226879348	0.543441371118	0.166885497183	0.833114502817	6530.70127614	0.554106675389
scaffold_103	1440388	1552	10069.55	10130.5	8913.6	1210.27945017	1464776.3475	1100.5	0.854365348719	0.859536738503	0.756287120312	0.086749868449	0.913250131551	9196.01786216	0.78024926711
scaffold_103	1458209	1554	5030.95	3922.0	2555.0	3054.84982405	9332107.4475	1887.5	0.426858136772	0.33276769048	0.216782623452	0.552684438689	0.447315561311	2250.42222318	0.190940287051
scaffold_103	1524042	1558	3196.05	2723.0	1067.0	2162.82607888	4677816.6475	1560.5	0.271173426099	0.23103682335	0.0905311386391	0.277038866372	0.722961133628	2310.61993113	0.196047847542
scaffold_103	1531303	1561	9833.5	9500.5	8938.0	1120.52860294	1255584.35	760.0	0.834337349398	0.806083488885	0.758357373155	0.0743606881522	0.925639311848	9102.27417306	0.772295449945
scaffold_103	1580146	1562	11055.1	11296.5	10680.8	618.690625434	382778.09	236.0	0.9379857458	0.958467673511	0.906227727813	0.022669637593	0.977330362407	10804.4848894	0.916721948875
scaffold_103	1773029	1590	3224.05	3091.5	1803.6	1622.35256572	2632027.8475	1015.5	0.273549126082	0.262302732055	0.153029017478	0.155879134664	0.844120865336	2721.48787589	0.23090852502
scaffold_103	1775917	1591	8537.4	8410.5	6869.8	1864.26104395	3475469.24	1488.0	0.724367894112	0.713600882403	0.582877990837	0.205831081232	0.794168918768	6780.13772709	0.575270467257
scaffold_103	1803806	1594	9533.1	10167.5	7717.4	1631.64726274	2662272.79	1088.5	0.808849482437	0.862676056338	0.65479382318	0.15767036019	0.84232963981	8030.01268927	0.681317893202
scaffold_103	1830586	1599	8204.9	8078.0	7051.6	1625.61163566	2642613.19	975.5	0.696156456813	0.685389445104	0.598303071441	0.156506040656	0.843493959344	6920.78358702	0.58720376608
scaffold_103	1830696	1598	3369.45	2763.5	1355.4	2618.86125014	6858434.2475	1082.0	0.285885796708	0.234473103682	0.115000848464	0.4061836947	0.5938163053	2000.83434989	0.169763647539
scaffold_103	1853634	1601	7527.4	7235.5	5779.4	1950.93060871	3806130.24	1493.5	0.638673001867	0.613906329544	0.490361445783	0.225414137922	0.774585862078	5830.61761821	0.494707077737
scaffold_103	1904212	1605	9706.45	9986.0	8424.4	1293.03141783	1671930.2475	1010.0	0.823557610725	0.847276429662	0.714780247752	0.0990183445235	0.900981655477	8745.3333898	0.742010299491
scaffold_103	1964291	1611	2746.55	2147.5	500.0	2608.77343736	6805698.8475	1648.5	0.233034956728	0.182207704056	0.0424232139827	0.403060495025	0.596939504975	1639.52419739	0.139107771711
scaffold_103	1979522	1616	2335.5	841.0	331.4	3264.45045145	10656636.75	787.0	0.198158832513	0.0713558459189	0.0281181062277	0.631128320545	0.368871679455	861.499807368	0.073095181348
scaffold_103	2056020	1621	4474.15	4520.5	2846.6	1628.39780997	2651679.4275	739.5	0.379615645681	0.383548277618	0.241523841846	0.157042979222	0.842957020778	3771.51615452	0.319999673724
scaffold_103	2073780	1623	3827.75	3036.0	1406.4	2727.55056553	7439532.0875	1723.5	0.324770914644	0.257593755303	0.119328016291	0.440598614945	0.559401385055	2141.24865164	0.181677299478
scaffold_103	2128433	52833	4073.25	2628.0	1193.6	3429.89232885	11764161.3875	1451.0	0.34560071271	0.222976412693	0.101272696419	0.696720324929	0.303279675071	1235.33393648	0.104813671855
scaffold_103	2245057	1629	6739.5	6652.5	4797.2	2038.81594314	4156770.45	1797.0	0.571822501273	0.56444086204	0.407025284236	0.246180442718	0.753819557282	5080.3669063	0.431050984753
scaffold_103	2300129	1634	4515.5	4221.5	1729.6	3095.68815451	9583285.15	1616.0	0.383124045478	0.358179195656	0.146750381809	0.567560179061	0.432439820939	1952.68201145	0.165678093624
scaffold_103	2308024	1636	7703.85	7552.0	6786.8	1197.98682276	1435172.4275	887.0	0.653644154081	0.640760223995	0.575835737315	0.0849966068197	0.91500339318	7049.04889055	0.598086618917
scaffold_103	2411491	1643	5931.15	5493.0	4482.8	1936.44610756	3749823.5275	959.5	0.503236891227	0.466061428814	0.380349567283	0.222079430947	0.777920569053	4613.96358314	0.391478328792
scaffold_103	2425162	1647	9753.35	9830.5	8792.0	1071.10766382	1147271.6275	758.5	0.827536908196	0.834082810114	0.745969794672	0.067945978873	0.932054021127	9090.64908696	0.771309102915
scaffold_104	19043	1846	3304.35	2460.0	664.4	3051.46199837	9311420.3275	1760.5	0.280362294247	0.208722212795	0.0563719667402	0.551459265343	0.448540734657	1482.13557656	0.125753909432
scaffold_104	366517	1887	2525.7	1500.5	686.8	2978.34920887	8870564.01	832.0	0.214296623112	0.127312065162	0.0582725267266	0.525350004627	0.474649995373	1198.82349331	0.101715891169
scaffold_104	696692	1896	9867.3	9754.5	9291.0	1285.67943516	1652971.61	776.5	0.837205158663	0.827634481588	0.788308162226	0.097895538771	0.902104461229	8901.33535029	0.755246508594
scaffold_104	1040341	1810	3303.7	1869.0	600.6	3467.17250941	12021285.21	1393.0	0.280307144069	0.158577973867	0.050958764636	0.711948218126	0.288051781874	951.636671777	0.0807429723212
scaffold_104	1040401	1809	8519.25	8390.0	7729.0	1188.8445178	1413351.2875	630.0	0.722827931444	0.71186153063	0.655778041744	0.083704272309	0.916295727691	7806.15237813	0.662324145438
scaffold_104	1054595	1811	7526.5	7214.5	5797.4	1857.677219	3450964.65	1479.5	0.638596640081	0.612124554556	0.491888681487	0.204379822162	0.795620177838	5988.23526849	0.508080372348
scaffold_104	1527214	1829	4939.55	4529.0	2407.2	2666.92066764	7112465.8475	2121.5	0.419103173256	0.384269472255	0.204242321398	0.421228454209	0.578771545791	2858.87098901	0.242564991432
scaffold_104	1706047	1839	8649.7	8588.0	7708.8	1323.75421057	1752325.21	950.0	0.733896147972	0.728661123367	0.6540641439	0.10377965326	0.89622034674	7752.03713319	0.657732660207
scaffold_104	1764631	1841	3037.35	2461.0	1119.2	2309.12947396	5332078.9275	1580.5	0.257708297981	0.208807059223	0.0949601221789	0.315786875116	0.684213124884	2078.19473487	0.17632739987
scaffold_104	1799288	52570	3919.75	3585.5	2549.4	1741.10929798	3031461.5875	969.5	0.332576786017	0.30421686747	0.216307483455	0.17953518595	0.82046481405	3216.01695487	0.272867550897
scaffold_104	2022111	1854	3872.5	2695.5	1639.4	3338.97483519	11148752.95	1118.5	0.328567792296	0.228703546581	0.139097234006	0.660273394934	0.339726605066	1315.59127812	0.111623220611
scaffold_104	2176786	1859	9007.4	8818.0	7402.6	1573.44950348	2475743.34	1437.0	0.764245715255	0.748175801799	0.628084167657	0.146623345895	0.853376654105	7686.70487418	0.652189451399
scaffold_104	2211410	1863	5081.6	4782.5	3719.0	2085.2102388	4348101.74	933.0	0.431155608349	0.405778041744	0.315543865603	0.257511841034	0.742488158966	3773.0278286	0.320127933871
scaffold_104	2271835	1867	9197.35	9192.5	7545.2	1543.71572108	2383058.2275	1450.5	0.780362294247	0.779950789072	0.640183268284	0.1411341657	0.8588658343	7899.2896811	0.670226512905
scaffold_104	2286844	1868	8974.3	8864.0	8160.0	1252.09217312	1567734.81	755.0	0.76143729849	0.752078737485	0.692346852198	0.0928474772019	0.907152522798	8141.05888535	0.690739766278
scaffold_105	10573	1911	6284.0	5382.0	3921.8	2601.80506572	6769389.6	1520.0	0.533174953334	0.45664347531	0.332750721195	0.40091011729	0.59908988271	3764.68082295	0.319419720257
scaffold_105	19955	1949	3196.05	2723.0	1067.0	2162.82607888	4677816.6475	1560.5	0.271173426099	0.23103682335	0.0905311386391	0.277038866372	0.722961133628	2310.61993113	0.196047847542
scaffold_105	20047	1948	7443.85	7238.5	6350.0	1671.41177676	2793617.3275	920.5	0.63158408281	0.614160868827	0.53877481758	0.165449104958	0.834550895042	6212.27168006	0.527089061603
scaffold_105	283720	1986	3037.35	2461.0	1119.2	2309.12947396	5332078.9275	1580.5	0.257708297981	0.208807059223	0.0949601221789	0.315786875116	0.684213124884	2078.19473487	0.17632739987
scaffold_105	372200	1989	9362.35	9892.5	7088.4	1732.80573854	3002615.7275	1281.0	0.794361954862	0.839343288648	0.60142541999	0.177826819643	0.822173180357	7697.47307512	0.653103094784
scaffold_105	729503	1999	4875.05	4558.0	3410.0	2113.91810331	4468649.7475	1357.5	0.413630578653	0.386730018666	0.289326319362	0.264651172448	0.735348827552	3584.86230176	0.304162761052
scaffold_105	788122	2001	4069.85	3296.0	1714.6	2422.14077368	5866765.9275	1701.0	0.345312234855	0.279653826574	0.145477685389	0.347453161229	0.652546838771	2655.76775177	0.225332407244
scaffold_105	1002317	1910	4249.4	3629.0	2814.6	2326.38192049	5412052.84	1476.0	0.360546410996	0.307907687086	0.238808756151	0.320523247601	0.679476752399	2887.36851165	0.244982904433
scaffold_105	1139426	1916	5109.1	4756.5	2781.6	2282.26759825	5208745.39	1945.0	0.433488885118	0.403572034617	0.236008824029	0.30848257356	0.69151742644	3533.03168342	0.299765118227
scaffold_105	1219181	1920	8607.5	8627.5	6891.2	1537.85859233	2365009.05	1200.0	0.730315628712	0.732012557271	0.584693704395	0.140065221778	0.859934778222	7401.88860354	0.628023808208
scaffold_105	1298212	49761	9172.9	9162.5	8596.6	1321.191239	1745546.29	588.5	0.778287799084	0.777405396233	0.729390802647	0.103378178715	0.896621821285	8224.62230447	0.697829823898
scaffold_105	1526128	1930	6467.25	6179.5	4227.4	2585.58935013	6685272.2875	1882.0	0.548723061259	0.524308501612	0.358679789581	0.395928356214	0.604071643786	3906.68233828	0.331468041598
scaffold_105	1526171	1929	7008.1	7155.5	5009.8	2035.16598586	4141900.59	2007.0	0.594612251824	0.607118615306	0.425063634821	0.245299790596	0.754700209404	5289.01453753	0.448753990966
scaffold_105	1551141	1932	2541.3	1705.5	945.8	2264.29011171	5127009.71	1251.0	0.215620227388	0.144705582895	0.0802477515697	0.303641862212	0.696358137788	1769.65493556	0.150148900014
scaffold_105	1706061	1937	10434.3	10523.5	9657.0	765.911881355	586621.01	584.0	0.885313083319	0.892881384694	0.819361954862	0.0347420242918	0.965257975708	10071.7912959	0.854555514673
scaffold_105	1942344	1941	2596.95	1889.5	577.8	2510.80850475	6304159.3475	1264.5	0.220341931105	0.160317325641	0.0490242660784	0.373357335412	0.626642664588	1627.3596678	0.138075654828
scaffold_105	1942395	1940	1457.65	1028.0	386.0	1531.56904105	2345703.7275	494.0	0.123676395724	0.0872221279484	0.0327507211946	0.138921883964	0.861078116036	1255.15051584	0.106495037828
scaffold_105	1949374	1942	5170.25	4774.5	2859.2	2796.96179586	7822995.2875	1317.5	0.438677244188	0.405099270321	0.242592906839	0.463308827471	0.536691172529	2774.82753477	0.235434204545
scaffold_105	1957939	1945	4047.15	3331.0	1468.0	2820.24650119	7953790.3275	1979.0	0.34338622094	0.282623451553	0.124554556253	0.471055028817	0.528944971183	2140.71964012	0.18163241474
scaffold_105	2054810	1950	7002.25	6422.5	4788.6	2486.24791352	6181428.6875	2208.5	0.594115900221	0.544926183608	0.406295604955	0.366088738655	0.633911261345	4438.80512975	0.376616759694
scaffold_105	2141043	1957	2596.95	1889.5	577.8	2510.80850475	6304159.3475	1264.5	0.220341931105	0.160317325641	0.0490242660784	0.373357335412	0.626642664588	1627.3596678	0.138075654828
scaffold_105	2198466	1961	2925.95	1985.0	1091.6	2258.34300927	5100113.1475	1183.0	0.248256405905	0.168420159511	0.092618360767	0.302048941039	0.697951058961	2042.16990097	0.173270821396
scaffold_105	2198481	1960	6485.15	6016.0	4475.8	2487.76402167	6188969.8275	2017.0	0.55024181232	0.51043611064	0.379755642287	0.366535354894	0.633464645106	4108.11324321	0.348558734364
scaffold_105	2327595	1972	2480.15	1741.0	933.4	1837.07967369	3374861.7275	1271.0	0.210431868318	0.147717631088	0.0791956558629	0.199872705068	0.800127294932	1984.43571053	0.168372281565
scaffold_105	2350675	1975	4296.9	3381.0	2411.4	2863.06447535	8197138.19	970.5	0.364576616324	0.286865772951	0.204598676396	0.485467054991	0.514532945009	2210.89661141	0.187586680079
scaffold_105	2382246	1977	2209.1	1303.0	189.2	2347.56620567	5511067.09	1167.0	0.187434244018	0.110554895639	0.0160529441711	0.326387264436	0.673612735564	1488.07789413	0.126258093852
scaffold_105	2382336	1976	9399.8	9582.0	8307.2	1196.10424295	1430665.36	1001.0	0.797539453589	0.812998472764	0.704836246394	0.0847296803955	0.915270319604	8603.35795022	0.729964190584
scaffold_105	2418351	1981	2557.45	2231.0	266.2	2443.44440238	5970420.5475	1526.5	0.2169904972	0.189292380791	0.0225861191244	0.353591999191	0.646408000809	1653.15614167	0.14026439349
scaffold_106	47049	2239	3784.8	3320.5	1665.8	2488.76938666	6193973.06	1592.0	0.321126760563	0.281732564059	0.141337179705	0.366831666178	0.633168333822	2396.41550985	0.203327295932
scaffold_106	85168	2299	9667.3	9753.5	8988.6	928.861136015	862783.01	524.0	0.82023587307	0.82754963516	0.76265060241	0.0510974339156	0.948902566084	9173.32577711	0.77832392475
scaffold_106	135491	2036	9409.2	9483.5	8721.2	1365.26662597	1863952.96	781.5	0.798337010012	0.80464109961	0.739962667572	0.110390691624	0.889609308376	8370.51190437	0.710208035328
scaffold_106	160673	2068	9243.6	9299.5	8308.8	1186.04854032	1406711.14	784.5	0.784286441541	0.789029356864	0.704972000679	0.0833110164218	0.916688983578	8473.5062886	0.71894674093
scaffold_106	381119	2233	7386.35	7318.0	6419.6	1691.27695174	2860417.7275	908.0	0.626705413202	0.620906159851	0.544680128967	0.169405289752	0.830594710248	6135.06323804	0.52053820109
scaffold_106	450387	2235	4800.1	4532.0	3233.0	2394.46394627	5733457.59	1059.5	0.407271338877	0.384524011539	0.274308501612	0.339558112431	0.660441887569	3170.18710452	0.2689790518
scaffold_106	484212	2246	3729.05	3204.0	600.0	3412.7235674	11646682.1475	2504.0	0.316396572204	0.271847955201	0.0509078567792	0.689762738105	0.310237261895	1156.89026147	0.0981580062336
scaffold_106	505652	2248	7547.7	7137.0	6314.2	1792.50576289	3213076.91	1017.5	0.640395384354	0.605548956389	0.535737315459	0.190291166112	0.809708833888	6111.43936554	0.518533799893
scaffold_106	597884	2260	8700.1	8416.0	7309.8	1434.40454196	2057516.39	987.0	0.738172407942	0.714067537757	0.620210419141	0.12185428613	0.87814571387	7639.95552524	0.648222936131
scaffold_106	638732	2264	8770.15	8653.5	7535.0	1631.58938692	2662083.9275	1157.5	0.744115900221	0.734218564398	0.639317834719	0.157659175003	0.842340824997	7387.45538635	0.626799201285
scaffold_106	638808	2263	5528.15	5122.5	4460.0	1765.97829191	3118679.3275	671.5	0.469043780757	0.434625827253	0.378415068726	0.184700566648	0.815299433352	4507.09756249	0.382411128668
scaffold_106	641825	2266	5259.7	4706.5	2863.8	2588.85768439	6702184.11	1629.5	0.44626675717	0.399329713219	0.242983200407	0.396929941459	0.603070058541	3171.96758691	0.269130119371
scaffold_106	679067	2272	6777.5	6586.0	5249.6	1831.50887249	3354424.75	1127.5	0.575046665535	0.55879857458	0.445409808247	0.198662346154	0.801337653846	5431.06594894	0.460806545812
scaffold_106	714373	2277	5909.85	4521.0	3136.8	3364.52644922	11320038.2275	1858.5	0.501429662311	0.383590700831	0.266146275242	0.670417588835	0.329582411165	1947.78261262	0.165262397134
